id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,constellation,proper,ra,dec,dist_ly,x0,y0,z0,dist_src,mag,absmag,spect,ci,
1061863,2509-1343-1,747570290871415680,49451,49593,87696,3974,Gl 378.3,,LMi,,10.12382258,35.24469466,89.8084054,-19.827,10.605,15.888,G_R3,4.49,2.291,A7V,0.19,
1992726,6875-3273-1,6770313530317154560,94350,94645,179949,7291,,,Sgr,Gumala,19.25923038,-24.17935052,89.833849,8.133,-23.77,-11.28,G_R3,6.25,4.05,F8 V,0.548,
233283,2851-2168-1,,14540,14576,19356,936,,Bet,Per,Algol,3.13614714,40.9556512,89.936602000000008,14.189,15.239,18.072,HIP,2.09,-0.112,B8V,-0.003,
114821,4301-1247-1,532462149551387776,7064,7078,9021,427,,,Cas,,1.52048747,70.26460113,89.952912,8.584,3.61,25.956,G_R3,5.82,3.617,F 6 V,0.489,
898028,7666-718-1,5528591961953902720,42172,42291,73524,3421,Gl 312,,Vel,,8.6222205,-40.1476685,89.9688958,-13.363,16.307,-17.783,G_R3,6.53,4.327,G1 V,0.598,
480247,3378-1354-1,969752767321089792,28563,28634,40650,,,,Aur,,6.04587199,47.80952958,90.021414000000007,-0.223,18.533,20.447,G_R3,6.49,4.286,F5,0.567,
1582385,5624-1433-1,4341501106288171008,78715,78955,144585,5996,,,Sco,,16.11760233,-14.07129752,90.0484886,-12.668,-23.591,-6.712,G_R3,6.32,4.115,G5 V,0.66,
2487084,3229-3137-1,,114068,114430,218804,8825,,,And,,23.17422417,43.5442701,90.1851664,19.573,-4.299,19.046,HIP,5.91,3.702,F5IV,0.45,
377264,702-2790-1,,23797,23852,33021,1662,GJ 3334,,Ori,,5.12730948,9.47177902,90.260192400000008,6.181,26.584,4.553,HIP,6.15,3.94,G 1 IV,0.625,
1005297,5469-1000-1,5691782130578684544,46874,47007,82943,,,,Hya,,9.58075995,-12.12954183,90.3205394,-21.82,16.022,-5.818,G_R3,6.54,4.328,G2/3 V,0.623,
136683,2311-2233-1,305334280250112896,8417,8433,11007,523,GJ 3115,,Tri,,1.81154758,32.69020086,90.3887152,20.747,10.65,14.966,G_R3,5.78,3.567,F 8 V,0.572,
2126810,7947-3887-1,6696911783307547648,98498,98813,189931,,,,Sgr,,20.06741036,-37.87649503,90.4803774,11.28,-18.765,-17.03,G_R3,6.91,4.695,G1 V,0.614,
1066487,5485-1226-1,3765286988182947840,49668,49809,88215,3991,,,Hya,,10.16830167,-12.81592239,90.5012542,-24.002,12.481,-6.154,G_R3,5.3,3.084,F2/3 IV/V,0.368,
1448450,9257-1947-1,5848156426657892480,71304,71530,128020,5443,Gl 558.1,,Cir,,14.62951612,-67.93200859,90.5632322,-8.055,-6.627,-25.729,G_R3,6.03,3.813,F7 V,0.506,
532344,7621-1364-1,5569858798004394624,30403,30476,45289,,,,Col,,6.40676429,-42.84752012,90.7713478,-2.168,20.286,-18.924,G_R3,6.67,4.448,G5 V,0.673,
299751,1826-1575-1,164262059326729088,19157,19205,25867,1269,,Psi,Tau,,4.11679325,29.00130375,90.78276480000001,11.52,21.442,13.493,G_R3,5.21,2.987,F 1 V,0.359,
1185956,8980-2291-1,5237611398000522880,55613,55779,99453,4413,GJ 3663,,Cen,,11.42865184,-63.97247626,90.882582,-12.089,1.822,-25.035,G_R3,5.18,2.955,F7 V,0.495,
1195182,4153-48-1,,56121,56290,100203,4439,Gl 431.1A,,UMa,,11.539097,61.08252,91.2958774,-13.435,1.629,24.498,HIP,5.46,3.225,F6V,0.515,
1610738,4190-2568-1,1625209684868707328,80089,80331,148387,6132,Gl 624.1A,Eta,Dra,Athebyne,16.39986,61.514213,91.3307808,-5.432,-12.199,24.609,G_R3,2.73,0.494,G8III,0.91,
1692783,3895-154-1,1432617510160019200,83804,84062,155902,,GJ 3993,,Dra,,17.18567358,56.65920144,91.397651799999991,-3.258,-15.051,23.407,G_R3,6.98,4.743,G5,0.705,
1668004,979-2198-1,,82745,83000,153210,6299,,Kap,Oph,,16.9611381,9.37503097,91.4749612,-7.432,-26.651,4.568,HIP,3.19,0.951,K2III,1.16,
132724,6429-2283-1,5037943144391354496,8194,8209,10830,514,,Eps,Scl,,1.760763,-25.05261,91.521934,22.764,11.306,-11.881,G_R3,5.29,3.05,F2IV,0.395,
2207318,9100-1712-1,6454999399628150016,101285,101612,195627,7848,,Phi-1,Pav,,20.59301421,-60.58174899,91.574126,8.658,-10.732,-24.453,G_R3,4.75,2.509,F0 V,0.291,
1195066,6663-1169-1,3482326708703712896,56113,56280,100286,4443,,,Hya,,11.5378893,-29.26101934,91.619794,-24.324,2.957,-13.729,G_R3,4.93,2.687,F8V,0.54,
369371,4091-414-1,482846859145086208,23429,23484,31675,1594,,,Cam,,5.04734354,66.82297298,91.6971034,2.731,10.721,25.842,G_R3,6.2,3.956,F6V:,0.509,
1607443,368-1592-1,4408631032807405696,79938,80179,147449,6093,GJ 3952,Sig,Ser,,16.36787465,1.02904029,91.7871346,-11.659,-25.604,0.505,G_R3,4.82,2.574,A9 Ib/II,0.338,
2423886,5226-1605-1,,110614,110960,213051,8558,,Zet-1,Aqr,,22.480531,-0.019972,91.887278,25.97,-10.912,-0.01,HIP,3.65,1.401,F3III-IV,0.406,
413736,708-525-1,,25598,25662,35956,,GJ 3347A,,Ori,,5.48100912,12.55082796,91.887278,3.724,27.243,6.121,HIP,6.71,4.461,G 0 V,0.582,
1317255,6118-1515-1,,63535,63738,113415,4935,Gl 496A,,Vir,,13.06280194,-20.58342448,92.0167794,-25.392,-7.253,-9.917,HIP,5.58,3.328,F7 V,0.554,
2149329,5748-2599-1,6879764552737781888,99254,99572,191862,7715,GJ 4139,Xi-2,Cap,,20.2071862,-12.61749772,92.0986556,15.049,-23.079,-6.167,G_R3,5.84,3.586,F5 V,0.476,
1788025,2090-4674-1,,87623,87895,163840,6697,GJ 4039A,,Her,,17.95397964,23.99588484,92.146933199999992,-0.311,-25.805,11.488,HIP,6.32,4.065,G 2 V,0.642,
2392548,565-1999-1,,109081,109427,210418,8450,GJ 9771,The,Peg,Biham,22.169996,6.197865,92.303183,24.964,-12.968,3.055,HIP,3.52,1.261,A2V,0.086,
2018204,2129-2770-1,2023112497641814528,95197,95492,182807,7386,,,Vul,,19.42382169,24.91277266,92.3214502,9.348,-23.906,11.922,G_R3,6.19,3.931,F6V,0.528,
2544912,8018-1389-1,2306216916182228224,117512,117880,224022,9046,,,Phe,,23.91072836,-40.30005931,92.515539199999992,21.625,-0.505,-18.344,G_R3,6.03,3.766,G0 V,0.572,
2230222,3959-1685-1,2190258605992864896,102100,102431,198084,7955,GJ 9706,,Cep,,20.75586884,57.5797272,92.5817578,10.05,-11.425,23.958,G_R3,4.52,2.255,F8IV,0.535,
1279937,7770-2412-1,6133033601555979648,61186,61379,109409,4788,,,Cen,,12.57844256,-44.67301793,92.8368462,-20.007,-3.053,-20.009,G_R3,5.76,3.489,G0/2 V,0.683,
2417023,9340-2962-1,6382933589314905472,110271,110618,211998,8515,Gl 855.1A,Nu,Ind,,22.4102472,-72.25541086,92.860006399999989,7.935,-3.508,-27.113,G_R3,5.28,3.008,A3V: + F9V,0.66,
311851,1272-1126-1,49298394834276608,19940,19990,27045,1329,,Ome-2,Tau,,4.28768372,20.57859111,92.9862458,11.567,24.05,10.02,G_R3,4.93,2.655,AM,0.259,
1599886,2580-1753-1,,79595,79837,146946,,,,CrB,,16.29610309,31.80439052,93.040395,-10.458,-21.868,15.032,HIP,6.84,4.564,G 0 V,0.605,
959191,3430-1673-1,1016370651589755904,44773,44901,78209,3619,GJ 3534,,UMa,,9.147863,51.604648,93.3848622,-13.05,12.077,22.437,G_R3,4.46,2.176,Am,0.288,
727886,5397-3754-1,3053492881541641600,36536,36640,59984,2883,GJ 3449A,,Mon,,7.53493408,-8.88132908,93.5120802,-11.078,26.067,-4.426,G_R3,5.9,3.613,G5/8 V + (F),0.54,
446318,8519-396-1,4768170579173552896,27178,27244,38973,,,,Pic,,5.77444191,-53.21932151,93.6582178,1.015,17.161,-22.996,G_R3,6.63,4.34,G2 V,0.594,
97627,4682-2121-1,2531792756096759296,5972,5985,7727,,,,Cet,,1.28305728,-2.27916309,93.6970356,27.097,9.461,-1.142,G_R3,6.52,4.229,G2 V,0.563,
1913799,9077-2487-1,6438274350302427776,91737,92024,172555,7012,,,Pav,,18.75747285,-64.87125755,93.909718,2.409,-11.986,-26.064,G_R3,4.78,2.484,A5 IV/V,0.199,
110435,3265-2401-1,397372371388455424,6799,6813,8799,417,,Ome,And,,1.46093901,45.40669377,93.915915800000008,18.753,7.544,20.502,G_R3,4.83,2.534,F4IV,0.421,
774413,5419-3186-1,3036768068439044608,37941,38048,63336,3029,,,Pup,,7.79908663,-12.19271105,93.9459262,-12.774,25.085,-6.083,G_R3,5.48,3.183,F6 V,0.478,
167370,1220-1929-1,,10282,10306,13555,646,GJ 1043,Eta,Ari,,2.21335686,21.21099295,94.1687208,22.52,14.737,10.445,HIP,5.23,2.928,F5V,0.457,
52768,6421-824-1,,3178,3185,3795,173,Gl 27.2,,Cet,,0.67577968,-23.80486031,94.22287,26.015,4.651,-11.658,HIP,6.14,3.837,G3/5 V,0.718,
1851492,2101-82-1,4586000675189058304,89634,89912,168874,,,,Her,,18.34701781,27.53029565,94.224501,2.324,-25.509,13.351,G_R3,6.99,4.687,G 2 IV,0.636,
1917920,1587-2067-1,,91874,92161,173880,7069,,,Her,,18.78368528,18.18151474,94.2502708,5.593,-26.875,9.015,HIP,4.34,2.036,AM,0.148,
341024,7045-130-1,4866371879660471808,21808,21861,29992,1503,Gl 176.1,Bet,Cae,,4.70096677,-37.14429188,94.2532066,7.683,21.713,-17.447,G_R3,5.04,2.736,F3 V,0.391,
1044868,2996-1547-1,806628225792165888,48693,48833,86146,3928,GJ 3574,,LMi,,9.96140379,41.05563156,94.3295374,-18.773,11.093,18.993,G_R3,5.11,2.804,F5V,0.481,
854867,7134-2967-1,5541379935031012608,40591,40706,70060,3270,GJ 1109,,Pup,,8.30925365,-36.65928895,94.4306594,-13.2,19.106,-17.284,G_R3,4.44,2.132,A4(M)A5-A7,0.222,
1156602,268-1067-1,,54024,54182,96097,4310,,Chi,Leo,,11.08361903,7.33600866,94.5781018,-27.933,6.833,3.702,HIP,4.62,2.308,F2III-IV,0.332,
919798,7683-1503-1,5524982093479504384,43057,43177,75289,3497,,,Vel,,8.79455289,-41.73679378,94.6756356,-14.469,16.116,-19.321,G_R3,6.35,4.036,G0 V,0.578,
1271368,5527-1965-1,3579784327012046336,60628,60816,108510,,,,Vir,,12.46541408,-8.67799641,94.792089,-28.514,-3.492,-4.385,G_R3,6.75,4.434,G1 V,0.584,
2477570,7509-1264-1,6554537293934842496,113500,113860,217792,8767,Gl 886.2,Pi,PsA,,23.0582818,-34.74942143,94.8612434,23.172,-5.831,-16.576,G_R3,5.12,2.802,A9 V,0.305,
1138221,2521-2271-1,,53075,53229,94264,4247,,,LMi,Praecipua,10.88852877,34.21487888,94.8808154,-23.042,6.901,16.355,HIP,3.79,1.472,K0III-IV,1.04,
1530295,5599-955-1,6316829270922140032,75987,76219,138716,5777,,,Lib,,15.56963942,-10.06452979,94.9336598,-17.027,-23.048,-5.086,G_R3,4.61,2.29,K1 V,1,
241736,9366-741-1,4626843786944938880,15163,15201,21024,1025,,Iot,Hyi,,3.26601745,-77.38845329,95.202448600000011,4.181,4.809,-28.481,G_R3,5.51,3.184,F5 V,0.438,
980530,3431-1099-1,1019361632454363904,45704,45836,80290,3697,,,UMa,,9.34548943,51.26606376,95.2360472,-14.031,11.698,22.774,G_R3,6.14,3.813,F 4 V,0.436,
2492019,9128-1083-1,6489771832811810432,114337,114699,219077,8829,,,Tuc,,23.23516322,-62.70000404,95.240614,13.124,-2.663,-25.945,G_R3,6.12,3.793,G8 V,0.787,
2372445,2215-517-1,1896891139712235008,108145,108490,208906,,,,Peg,,21.978009,29.8126283,95.405345,21.904,-12.815,14.541,G_R3,6.95,4.62,F 7 V,0.501,
1407137,9256-2069-1,5790389872417570816,68870,69090,122862,5279,Gl 539.1,,Aps,,14.14087963,-74.85028577,95.5221246,-6.482,-4.068,-28.266,G_R3,6.02,3.687,G2/3 IV,0.581,
1642221,3502-2256-1,1412260533408744832,81550,81800,151044,,,,Her,,16.70772527,49.93644263,95.5648568,-6.258,-17.787,22.421,G_R3,6.48,4.146,F8V,0.541,
2481756,1714-1967-1,2831490694929214464,113735,114096,218261,8792,,,Peg,,23.10885723,19.91085471,95.7237162,26.843,-6.379,9.994,G_R3,6.44,4.102,F 7 V,0.544,
1443414,3863-1546-1,1610729219809525888,71025,71251,128332,5451,,,Dra,,14.57109276,57.06526126,95.7514432,-12.478,-9.949,24.636,G_R3,6.46,4.122,F 6 V,0.526,
539054,6511-2295-1,2899947933845777920,30639,30711,45588,2349,GJ 9212A,,CMa,,6.45316,-25.856496,95.8688752,-3.13,26.262,-12.817,G_R3,6.05,3.709,F8/G0V,0.545,
1921074,2108-276-1,4532560355640612608,91983,92270,174160,7079,,,Her,,18.80455621,23.51475091,95.935420000000008,5.638,-26.372,11.734,G_R3,6.19,3.848,F7IAB,0.492,
264769,64-1568-1,3263936692671872384,16805,16846,22468,1099,,,Tau,,3.61313761,0.58775987,96.002291,17.216,23.868,0.302,G_R3,5.82,3.476,K1 V,0.885,
1306592,4168-930-1,1677302170674242560,62876,63076,112429,4916,,,Dra,Taiyi,12.92459638,65.43847425,96.0352372,-11.881,-2.933,26.777,G_R3,5.23,2.885,F 0 V,0.303,
2551469,2772-917-1,2875096978193654528,117913,118281,224635,9074,GJ 4384A,,And,,23.99144376,33.72431127,96.191160799999992,24.526,-0.055,16.372,G_R3,5.81,3.462,F8,0.539,
1417997,3478-1333-1,1511727333122255744,69491,69713,125161,5350,GJ 9474A,Iot,Boo,,14.26942474,51.36723206,96.2652082,-15.267,-10.314,23.053,G_R3,4.75,2.4,A7V,0.236,
56551,5847-2333-1,,3413,3419,4128,188,Gl 31,Bet,Cet,Diphda,0.72649,-17.986605,96.3379508,27.584,5.31,-9.12,HIP,2.04,-0.312,K0III,1.019,
1504889,8706-1061-1,5877059048308526720,74595,74824,135379,5670,Gl 580.1,Bet,Cir,,15.291917,-58.801208,96.4504898,-9.972,-11.626,-25.292,G_R3,4.07,1.716,A3V,0.088,
593995,8899-2202-1,,32521,32607,50241,2550,Gl 248,Alp,Pic,,6.80318173,-61.94132165,96.5659646,-2.906,13.618,-26.124,HIP,3.24,0.883,A5/7 III/V,0.225,
1585762,379-1509-1,4450016100717738880,78897,79137,145148,6014,,,Ser,,16.15311352,6.37869708,96.6967708,-13.696,-26.083,3.293,G_R3,5.93,3.57,K0IV,0.988,
1810796,7391-2710-1,,88361,88635,165135,6746,,Gam-2,Sgr,Alnasl,18.09680182,-30.42409858,96.8814,0.649,-25.602,-15.04,HIP,2.98,0.616,K0 III,0.981,
11289,1735-3180-1,,676,677,358,15,,Alp,And,Alpheratz,0.13976889,29.09082805,97.0255804,25.975,0.951,14.461,HIP,2.07,-0.297,B8P,-0.038,
1766141,420-1962-1,4472097420946809600,86839,87108,161868,6629,,Gam,Oph,,17.7982113,2.70727672,97.033083,-1.569,-29.672,1.405,G_R3,3.75,1.383,A0 Van,0.043,
1659726,2589-1303-1,1313234942798111488,82336,82587,152598,6279,,,Her,,16.88279387,31.70167563,97.0790772,-7.301,-24.245,15.639,G_R3,5.34,2.972,F 0 V,0.319,
117840,4687-2318-1,2477891500647336704,7262,7276,9562,448,,,Cet,,1.56189923,-7.02534213,97.132900200000009,27.117,11.751,-3.642,G_R3,5.75,3.381,G3 V,0.639,
349384,1284-547-1,,22296,22349,30455,,,,Tau,,4.81170529,18.70943167,97.1410552,8.634,26.852,9.553,HIP,6.95,4.58,G2V,0.618,
616125,5958-3291-1,2932346628813365504,33215,33302,51199,2590,,Pi,CMa,,6.92706392,-20.13649738,97.1612796,-6.721,27.145,-10.254,G_R3,4.66,2.29,F2 IV/V,0.374,
1713682,2078-607-1,4570293086432167168,84748,85007,157466,,,,Her,,17.37434913,24.87944175,97.1746538,-4.407,-26.664,12.533,G_R3,6.88,4.51,F 8 V,0.526,
601821,4800-2672-1,3113219383954556416,32765,32851,49933,2530,,,Mon,,6.8471752,-0.54088438,97.276102000000009,-6.56,29.089,-0.282,G_R3,5.78,3.407,F2 V,0.396,
1138507,8627-3091-1,5338833263117260672,53099,53253,94510,4257,Gl 404.1,,Car,,10.89157093,-58.85317313,97.3077434,-14.784,4.415,-25.53,G_R3,3.78,1.407,K1 III,0.945,
178993,5282-2511-1,5175014311223513984,11003,11029,14691,692,,,Cet,,2.36709245,-10.77753306,97.349497,23.866,17.027,-5.581,G_R3,5.43,3.056,F2 V,0.364,
273021,8870-1385-1,,17398,17440,23817,1175,Gl 154.2,Bet,Ret,,3.73666103,-64.80689293,97.4023414,7.098,10.544,-27.02,HIP,3.84,1.465,K1/2 III,1.133,
834432,4374-2925-1,1098326392897863680,39902,40015,66751,,Gl 296.2,,Cam,,8.17235461,69.72507577,97.4793246,-5.577,8.725,28.032,G_R3,6.54,4.163,F8,0.567,
2371640,4649-3691-1,,108109,108456,209942,8423,,,Cep,,21.97025131,82.86955111,97.5478266,3.2,-1.881,29.673,HIP,6.92,4.541,F6IV-V,0.517,
335780,4739-1551-1,3205095125321700480,21494,21547,29391,1474,,,Eri,,4.62670325,-2.47354766,97.5507624,10.512,27.967,-1.291,G_R3,5.22,2.841,F0 V,0.283,
630089,4822-3681-1,3101382419728401408,33632,33719,52265,2622,,,Mon,Citalá,7.00501022,-5.3671596,97.5915374,-7.747,28.761,-2.798,G_R3,6.29,3.91,G0 V,0.572,
1599457,4567-1764-1,1704062466923822336,79580,79822,148048,6116,GJ 3950A,Eta,UMi,,16.29174725,75.75532538,97.609152200000011,-3.184,-6.639,29.003,G_R3,4.95,2.57,F 3 V,0.393,
1733607,3892-1621-1,1420972548150735744,85567,85829,159560,6555,,Nu-2,Dra,,17.537767,55.172958,97.610130800000007,-2.063,-16.964,24.563,G_R3,4.86,2.48,Am,0.279,
1488982,2568-602-1,1291886309636988416,73713,73941,134044,5630,,,Boo,,15.10976269,36.45606472,97.639488800000009,-16.527,-17.506,17.786,G_R3,6.35,3.969,F 8 V,0.537,
192735,1216-1511-1,,11814,11843,15814,741,GJ 3161,,Ari,,2.54837172,15.03455478,97.664606200000009,22.715,17.892,7.767,HIP,6,3.619,F 8 V,0.572,
1344416,4965-1204-1,,65215,65420,116568,5050,,,Vir,,13.40922948,-5.16400368,97.752354,-27.837,-10.763,-2.697,HIP,5.76,3.377,K2 V,0.415,
1984515,4444-2239-1,2255173119658513408,94081,94376,180711,7310,,Del,Dra,Altais,19.2092499,67.66154123,97.8113962,3.548,-10.83,27.735,G_R3,3.07,0.685,G8III,0.99,
1557586,2578-1609-1,1372702716380418688,77420,77655,142091,5901,,Kap,CrB,,15.8538699,35.65738425,97.8309682,-12.982,-20.622,17.483,G_R3,4.79,2.405,K0III-IV,0.996,
1264284,288-1147-1,3900151160301345152,60168,60353,107705,4708,,,Vir,,12.37556609,5.30544544,97.8374922,-29.72,-2.932,2.773,G_R3,6.46,4.075,F 8 V,0.567,
216255,4052-481-1,467468196170006144,13360,13394,17591,,,,Cas,,2.87300379,63.4097928,97.83847080000001,9.803,9.172,26.821,G_R3,6.78,4.395,G0,0.574,
1378960,7291-1838-1,6163964031871884672,67195,67408,120237,5189,GJ 3807B,,Cen,,13.81529643,-35.70418418,97.8466258,-21.659,-11.145,-17.506,G_R3,6.56,4.175,G0 V,0.561,
484856,8105-1651-1,,28724,28796,41824,2162,,,Pup,,6.07965534,-48.4584154,97.869786,-0.415,19.893,-22.457,HIP,6.6,4.214,G6 V,0.712,
783123,3783-1422-1,984918228123275776,38217,38325,63332,3028,,,Lyn,,7.8515856,54.12923943,97.8710908,-8.192,15.555,24.313,G_R3,6.03,3.644,F 7 IV-V,0.496,
2215619,1092-1776-1,1754191435419155456,101587,101916,196755,7896,,Kap,Del,,20.65216201,10.08620498,97.8952296,18.906,-22.706,5.256,G_R3,5.07,2.684,G5IV,0.702,
353093,2399-1393-1,174156255225869440,22522,22576,30708,,,,Aur,,4.85817873,35.81514179,97.9764534,7.173,23.276,17.576,G_R3,6.78,4.392,G5,0.717,
763933,8142-2481-1,5493209501673364736,37611,37718,63008,,,,Pup,,7.73680946,-50.45672794,97.9996136,-8.4,17.184,-23.167,G_R3,6.64,4.251,F8 V,0.527,
1722038,5075-717-1,,85106,85365,157950,6493,,,Oph,,17.443856,-5.086596,98.1053024,-4.346,-29.64,-2.667,HIP,4.53,2.139,F3V,0.385,
1138503,6082-2054-1,3551002857809958400,53098,53252,94388,4251,Gl 403.1,,Hya,,10.89153673,-20.13873046,98.156515800000008,-27.07,8.084,-10.36,G_R3,5.23,2.838,F6 V,0.48,
2190994,6333-2128-1,6860945174279114880,100701,101027,194943,7822,Gl 791.1A,Rho,Cap,,20.48100543,-17.8137256,98.165323199999989,17.328,-22.817,-9.206,G_R3,4.77,2.378,F3 V,0.386,
1733422,3892-1620-1,1420972823029057408,85557,85819,159541,6554,,Nu-1,Dra,,17.536251,55.184243,98.224039199999993,-2.082,-17.065,24.721,G_R3,4.89,2.496,Am...,0.251,
761450,8146-809-1,,37528,37635,62848,,,,Car,,7.72263442,-52.16412666,98.3714816,-8.062,16.649,-23.817,HIP,6.69,4.293,G0 V,0.55,
2388472,9328-20-1,6395705074002990592,108899,109245,209635,,,,Ind,,22.13147593,-70.28570494,98.4383526,8.986,-4.783,-28.408,G_R3,6.67,4.272,F7/8 V,0.544,
323765,3329-2203-1,257134507991047936,20748,20800,28005,,,,Per,,4.45686262,46.8531543,98.4712988,8.115,18.982,22.025,G_R3,6.72,4.321,G0,0.711,
576109,5949-429-1,2947463298779960960,31990,32076,48286,,,,CMa,,6.70144575,-15.21524792,98.4810848,-5.32,28.642,-7.923,G_R3,6.97,4.571,F7 V,0.563,
2301633,8793-1478-1,6463748969563201152,104979,105319,202730,8140,GJ 9733A,The,Ind,,21.331096,-53.449427,98.685286,13.795,-11.589,-24.303,G_R3,4.39,1.986,A5V,0.191,
2240075,1098-1301-1,1760960887992601984,102474,102805,198390,7973,,,Del,,20.82715792,12.54512694,98.8399048,19.947,-21.839,6.582,G_R3,6.01,3.603,F 6 V,0.42,
1704173,9064-3514-1,5811866422581688320,84328,84586,155555,,,,Ara,,17.29041767,-66.95103403,98.995176,-2.195,-11.677,-27.925,G_R3,6.87,4.459,K1 VP,0.798,
2211969,8411-1822-1,6674382927491854848,101445,101772,196171,7869,Gl 794.1,Alp,Ind,,20.62612049,-47.29150209,99.1524044,13.084,-15.933,-22.336,G_R3,3.11,0.696,K0 IIICNIII/IV,0.998,
357649,8516-1311-1,4762394397915837056,22791,22844,31746,1597,,,Dor,,4.91473203,-58.54765307,99.1719764,4.447,15.228,-25.935,G_R3,6.11,3.695,F5 V,0.442,
1744620,6248-1369-1,4125171197089493760,85998,86263,159876,6561,,Xi,Ser,,17.62644484,-15.39855661,99.200682,-2.863,-29.179,-8.075,G_R3,3.54,1.125,F0 IIIP,0.262,
993028,4893-1379-1,,46272,46404,81809,3750,Gl 344A,,Hya,,9.46299642,-6.07123431,99.209163199999992,-23.814,18.643,-3.217,HIP,5.38,2.965,G3 V,0.642,
712344,1359-1014-1,,36051,36152,58551,2835,,,Gem,,7.44729232,21.53564764,99.3601938,-10.481,26.324,11.181,HIP,6.54,4.121,F 6 V,0.464,
2478208,5245-586-1,2635543704085589504,113536,113896,217877,8772,,,Aqr,,23.06590872,-4.79486187,99.3905304,29.459,-7.351,-2.547,G_R3,6.68,4.261,G2 V,0.581,
1442464,4179-710-1,1668986018773531776,70967,71192,128385,,,,Dra,,14.55987441,65.39542659,99.4492464,-9.948,-7.884,27.719,G_R3,6.6,4.179,F5,0.504,
1842132,6856-81-1,,89343,89620,167665,6836,,,Sgr,,18.28993185,-28.28897088,99.4512036,2.036,-26.769,-14.449,HIP,6.36,3.939,F8 V,0.536,
1539235,8708-1079-1,5833702727880302592,76480,76716,139211,5803,,,Nor,,15.66570677,-59.90833363,99.5852718,-8.783,-12.536,-26.414,G_R3,5.95,3.526,F6 V,0.505,
734412,6539-3802-1,5618420137803147008,36711,36817,60584,2909,,,Pup,,7.57183916,-23.4736603,99.613325,-11.204,25.672,-12.164,G_R3,5.06,2.636,F5/7 V,0.468,
1307241,3021-2645-1,1517698716348324992,62925,63125,112413,4915,,Alp-2,CVn,Cor Caroli,12.933807,38.31838,99.6860676,-23.264,-5.804,18.948,G_R3,2.89,0.464,A0spe...,-0.115,
1700800,7870-136-1,,84167,84425,155826,6398,,,Sco,,17.25998561,-38.59394682,99.785884799999991,-4.603,-23.461,-19.082,HIP,5.95,3.522,G0 V,0.58,
1460173,6750-1743-1,6228895347454821888,71971,72197,129926,5497,Gl 561.1A,,Hya,,14.76668899,-25.44317839,99.9212578,-20.717,-18.329,-13.16,G_R3,5.15,2.719,F0 V + G/K,0.315,
1537212,5596-1232-1,6317407201723597952,76367,76602,139460,5815,,,Lib,,15.6444317,-8.79472548,99.978669,-17.517,-24.71,-4.686,G_R3,6.56,4.128,F5/8,0.52,
685540,1346-1396-1,3168265196643846400,35253,35350,56537,2763,GJ 9231A,Lam,Gem,,7.30154971,16.54038384,100.04032079999999,-9.825,27.709,8.731,G_R3,3.58,1.147,A3V,0.106,
1418295,3472-1264-1,1505311446553172992,69510,69732,125162,5351,GJ 3837,Lam,Boo,Xuange,14.27306086,46.08830597,100.0967534,-17.624,-11.93,22.106,G_R3,4.18,1.745,A0P,0.087,
1176753,861-454-1,,55090,55254,98354,,,,Leo,,11.31664039,14.2685702,100.2768158,-29.317,5.302,7.577,HIP,6.6,4.161,F 9 V,0.586,
1515856,3875-1620-1,1614731957531452544,75229,75458,137759,5744,,Iot,Dra,Edasich,15.4154929,58.96606176,100.29540920000001,-9.925,-12.359,26.346,G_R3,3.29,0.851,K2III,1.166,
1100138,246-828-1,3855524182352238336,51241,51386,90905,,,,Sex,,10.4950641,1.491123,100.3319436,-28.392,11.803,0.8,G_R3,6.88,4.44,G1 V,0.562,
2508401,8832-440-1,,115348,115713,220729,8907,,Omi,Gru,,23.44349334,-52.72160527,100.3691304,18.439,-2.706,-24.483,HIP,5.53,3.089,F3 V,0.409,
1996153,5713-194-1,4199928848101663104,94462,94757,180409,,,,Aql,,19.28117069,-10.97177697,100.4634022,9.952,-28.55,-5.862,G_R3,6.93,4.487,G2 V,0.57,
339014,8515-1845-1,4774152506544281216,21703,21756,30003,1504,Gl 175A,,Dor,,4.671594,-58.943909,100.5759412,5.42,14.954,-26.413,G_R3,6.53,4.085,G5V,0.677,
1149712,7200-1475-1,5451896799663667200,53662,53818,95456,4298,,,Hya,,11.01132846,-31.83936433,100.6888064,-25.349,6.712,-16.284,G_R3,6.06,3.613,F8 V,0.527,
2211936,1100-1720-1,1810448909928688640,101442,101769,196524,7882,,Bet,Del,Rotanev,20.62581554,14.59511021,100.896922,18.994,-23.134,7.794,HIP,3.64,1.188,F5III,0.425,
2389094,8438-1959-1,,108922,109268,209952,8425,Gl 848.2,Alp,Gru,Alnair,22.13718789,-46.96061593,101.0218566,18.673,-9.904,-22.635,HIP,1.73,-0.725,B7 IV,-0.07,
1778383,429-1951-1,4473968166959087104,87287,87558,162917,6670,,,Oph,,17.88727359,6.10141993,101.128524,-0.91,-30.813,3.295,G_R3,5.77,3.313,F 5 V,0.425,
959059,1954-1881-1,,44764,44892,78418,3626,GJ 9286,,Cnc,,9.14648063,26.62911181,101.1474436,-20.337,18.834,13.898,HIP,5.95,3.493,G 5 IV,0.654,
